 Persistent EPS in the Last Four Seasons, Debt ratio %, Net worth/Assets,Bankrupt?
0.219627493618228,0.107416029265048,0.892583970734952,0
0.197787652453437,0.126795053964991,0.873204946035009,0
0.163656991585516,0.0701393717689029,0.929860628231097,1
0.163656991585516,0.201348368957282,0.798651631042719,1
0.212347546563298,0.165553103364876,0.834446896635124,1
0.216602061075919,0.0803881851437555,0.919611814856245,1
0.224354731965586,0.174683314689966,0.825316685310034,0
0.177744161860641,0.186201892553738,0.813798107446262,1
0.189278623428193,0.227318076004474,0.772681923995526,1
0.201853077432164,0.153792665598452,0.846207334401548,1
0.202514890800794,0.228890165371708,0.771109834628292,1
0.212253001796351,0.0800858602654412,0.919914139734559,0
0.195424033279758,0.196934425733894,0.803065574266106,1
0.213482083766663,0.140550835928289,0.859449164071711,0
0.210740285525196,0.167518215073918,0.832481784926082,1
0.179824146733478,0.189618163678689,0.810381836321311,1
0.172449654911601,0.213078574235874,0.786921425764126,1
0.154391604424695,0.122199715814614,0.877800284185386,1
0.211023919826038,0.217432052483599,0.782567947516401,1
0.223976552897797,0.107385796777217,0.892614203222783,0
0.244681856859223,0.03503945339662,0.96496054660338,0
0.172449654911601,0.213078574235874,0.786921425764126,1
0.216696605842867,0.0992532575505638,0.900746742449436,0
0.214616620970029,0.196390240952928,0.803609759047072,1
0.206485771012574,0.159355443359434,0.840644556640566,0
0.232107402855252,0.101520694137921,0.898479305862079,0
0.244587312092276,0.0447743144783384,0.955225685521662,0
0.185969556585043,0.158750793602806,0.841249206397194,1
0.185969556585043,0.158750793602806,0.841249206397194,1
0.18672591472062,0.201801856274753,0.798198143725247,1
0.154297059657748,0.269038909211839,0.730961090788161,1
0.214427531436135,0.172748435468755,0.827251564531245,1
0.214332986669188,0.0158115911358346,0.984188408864165,0
0.171031483407393,0.199776279590047,0.800223720409953,1
0.202514890800794,0.228890165371708,0.771109834628292,1
0.1840786612461,0.178885630498534,0.821114369501466,1
0.230405597050203,0.206125102034646,0.793874897965353,1
0.1840786612461,0.178885630498534,0.821114369501466,1
0.176515079890328,0.118390422347855,0.881609577652145,1
0.112319183133214,0.29519001118602,0.704809988813979,1
0.228231067410419,0.20769719140188,0.79230280859812,0
0.261983549210551,0.0607370680533301,0.93926293194667,0
0.227569254041789,0.114218339027119,0.885781660972882,0
0.220667486054647,0.185718172748435,0.814281827251565,1
0.220100217452964,0.141608973002388,0.858391026997612,0
0.219154769783492,0.162197297215588,0.837802702784412,0
0.21924931455044,0.185143755479638,0.814856244520362,1
0.313604991963695,0.113704386733984,0.886295613266016,0
0.193533137940815,0.1730809928349,0.8269190071651,1
0.18672591472062,0.154760105209058,0.845239894790942,1
0.212347546563298,0.165553103364876,0.834446896635124,1
0.237874633639028,0.0600417208332074,0.939958279166793,0
0.210173016923513,0.0696858844514315,0.930314115548568,0
0.216696605842867,0.18136469450071,0.81863530549929,0
0.222936560461378,0.0333162015902289,0.966683798409771,0
0.233903753427248,0.104423012969737,0.895576987030263,0
0.178405975229271,0.236418054841733,0.763581945158267,1
0.226623806372317,0.14206246031986,0.85793753968014,1
0.19967854779238,0.187380959579164,0.812619040420836,1
0.256972676562352,0.153429875744475,0.846570124255525,0
0.289590621159119,0.0638812467877982,0.936118753212202,0
0.21792568781318,0.122622970644254,0.877377029355746,1
0.215656613406448,0.144904314176014,0.855095685823986,1
0.215278434338659,0.144995011639508,0.855004988360492,0
0.171031483407393,0.199776279590047,0.800223720409953,1
0.170747849106552,0.163890316534148,0.836109683465852,1
0.25139453531247,0.0958369864256129,0.904163013574387,0
0.233525574359459,0.0335882939807117,0.966411706019288,0
0.253285430651413,0.0591045137104332,0.940895486289567,0
0.216412971542025,0.170722858784049,0.829277141215951,0
0.24345277488891,0.126250869184025,0.873749130815975,0
0.215940247707289,0.156634519454606,0.843365480545394,0
0.214616620970029,0.193276294706291,0.806723705293709,1
0.223787463363903,0.178250748254074,0.821749251745926,1
0.192020421669661,0.175529824349246,0.824470175650754,1
0.238441902240711,0.099192792574901,0.900807207425099,0
0.244492767325329,0.0337394564198688,0.966260543580131,0
0.192682235038291,0.126432264111014,0.873567735888986,0
0.281176136900822,0.146295008616259,0.853704991383741,0
0.188427720525669,0.0344952686156544,0.965504731384346,0
0.2089439349532,0.154367082867249,0.845632917132751,0
0.227001985440106,0.172808900444418,0.827191099555583,0
0.225489269168951,0.184569338210841,0.815430661789159,0
0.200151271627115,0.210357650331046,0.789642349668954,1
0.166209700293089,0.158660096139311,0.841339903860689,1
0.234376477261984,0.199292559784745,0.800707440215255,0
0.218114777347074,0.0685672824016688,0.931432717598331,0
0.209322114020989,0.126643891525834,0.873356108474166,0
0.192398600737449,0.157934516431357,0.842065483568643,1
0.244209133024487,0.019197629772954,0.980802370227046,0
0.206391226245627,0.147232215739033,0.852767784260967,0
0.185024108915572,0.207576261450555,0.792423738549445,1
0.222369291859696,0.0877346796867914,0.912265320313209,0
0.222936560461378,0.0530882486319799,0.94691175136802,0
0.220667486054647,0.185718172748435,0.814281827251565,1
0.257067221329299,0.0992532575505638,0.900746742449436,0
0.212536636097192,0.106509054630105,0.893490945369894,1
0.214332986669188,0.109169513559271,0.890830486440729,0
0.171315117708235,0.276869123560178,0.723130876439822,1
0.19835492105512,0.0654533361550322,0.934546663844968,1
0.202514890800794,0.228890165371708,0.771109834628292,1
0.214616620970029,0.196390240952928,0.803609759047072,1
0.199962182093221,0.196994890709557,0.803005109290444,1
0.215656613406448,0.0169301931855972,0.983069806814403,0
0.172449654911601,0.213078574235874,0.786921425764126,1
0.223598373830008,0.113674154246153,0.886325845753847,0
0.21924931455044,0.015055778940049,0.984944221059951,0
0.143518956225773,0.180487952353599,0.819512047646401,1
0.178405975229271,0.236418054841733,0.763581945158267,1
0.212536636097192,0.185687940260604,0.814312059739396,1
0.160347924742366,0.0704416966472171,0.929558303352783,1
0.23050014181715,0.0742509901139765,0.925749009886023,0
0.19835492105512,0.0654533361550322,0.934546663844968,1
0.203838517538054,0.108262538924328,0.891737461075672,0
0.202136711733006,0.114702058832421,0.885297941167579,0
0.236078283067032,0.156241497112797,0.843758502887203,1
0.18672591472062,0.154760105209058,0.845239894790942,1
0.22520563486811,0.0786951658251957,0.921304834174804,0
0.259619930036872,0.047525470870998,0.952474529129002,0
0.203933062305001,0.109683465852405,0.890316534147595,0
0.201285808830481,0.0679928651328718,0.932007134867128,0
0.211780277961615,0.123499712791366,0.876500287208634,0
0.25905266143519,0.084923058318469,0.915076941681531,0
0.214427531436135,0.172748435468755,0.827251564531245,1
0.213009359931928,0.200925114127642,0.799074885872359,1
0.189184078661246,0.196722798319074,0.803277201680926,0
0.2089439349532,0.171176346101521,0.828823653898479,1
0.220478396520753,0.137769447047798,0.862230552952202,0
0.206863950080363,0.169755419173444,0.830244580826556,0
0.0795121490025527,0.525410406022311,0.474589593977688,1
0.196936749550912,0.181848414306013,0.818151585693987,1
0.2388200813085,0.230099464884965,0.769900535115035,0
0.201947622199111,0.192671644949663,0.807328355050337,1
0.200529450694904,0.0129697372796807,0.987030262720319,0
0.190980429233242,0.0137860144511292,0.986213985548871,0
0.230878320884939,0.0625207848353841,0.937479215164616,0
0.226151082537582,0.181878646793845,0.818121353206155,1
0.299706911222464,0.080781207485564,0.919218792514436,0
0.257445400397088,0.126613659038002,0.873386340961998,0
0.241940058617755,0.0443510596486985,0.955648940351302,0
0.2089439349532,0.100190464673338,0.899809535326662,0
0.22454382149948,0.165825195755359,0.834174804244641,0
0.158173395102581,0.23487619796233,0.76512380203767,1
0.151744350950175,0.249538954560571,0.750461045439429,1
0.181620497305474,0.16373915409499,0.83626084590501,1
0.314361350099272,0.119085769567978,0.880914230432022,0
0.234187387728089,0.0308673700758835,0.969132629924117,0
0.207809397749835,0.0234301780693533,0.976569821930647,0
0.228892880779049,0.133929921093207,0.866070078906793,0
0.218776590715704,0.0770323789944675,0.922967621005533,0
0.191264063534083,0.232638993862805,0.767361006137195,1
0.214427531436135,0.093630014813919,0.906369985186081,0
0.229365604613785,0.094416059497536,0.905583940502464,0
0.177744161860641,0.186201892553738,0.813798107446262,1
0.16318426775078,0.153520573207969,0.846479426792031,1
0.228798336012102,0.0147836865495662,0.985216313450434,0
0.26897986196464,0.100855579405629,0.899144420594371,0
0.212347546563298,0.165553103364876,0.834446896635124,1
0.226623806372317,0.14206246031986,0.85793753968014,1
0.183795026945259,0.0989207001844182,0.901079299815582,0
0.186536825186726,0.147141518275539,0.852858481724461,1
0.204500330906684,0.0783626084590501,0.92163739154095,0
0.153446156755224,0.256976146567101,0.743023853432899,1
0.199489458258485,0.104423012969737,0.895576987030263,1
0.18010778103432,0.231701786740031,0.768298213259969,1
0.207714852982887,0.180215859963116,0.819784140036884,1
0.189940436796823,0.18390422347855,0.81609577652145,0
0.0795121490025527,0.525410406022311,0.474589593977688,1
0.192587690271343,0.0168092632342715,0.983190736765728,1
0.214805710503924,0.0960183813526015,0.903981618647399,0
0.231351044719675,0.156211264624966,0.843788735375034,0
0.212631180864139,0.0422045530126674,0.957795446987333,0
0.33033941571334,0.176225171569368,0.823774828430632,0
0.154297059657748,0.269038909211839,0.730961090788161,1
0.179824146733478,0.189618163678689,0.810381836321311,1
0.237780088872081,0.174653082202134,0.825346917797866,0
0.200056726860168,0.107597424192037,0.892402575807963,0
0.214616620970029,0.102548598724189,0.897451401275811,0
0.225772903469793,0.141941530368534,0.858058469631466,0
0.220100217452964,0.134353175922847,0.865646824077153,0
0.299328732154675,0.0632161320555068,0.936783867944493,0
0.136806277772525,0.239078513770898,0.760921486229102,1
0.178595064763165,0.244127339238746,0.755872660761254,0
0.176042356055592,0.173746107567192,0.826253892432808,1
0.132079039425168,0.19239955255918,0.80760044744082,1
0.204405786139737,0.188922816458566,0.811077183541434,0
0.180958683936844,0.177555401033951,0.822444598966049,0
0.192398600737449,0.19941348973607,0.80058651026393,1
0.209227569254042,0.0901532787133053,0.909846721286695,0
0.204122151838896,0.0300208604166037,0.969979139583396,0
0.195424033279758,0.196934425733894,0.803065574266106,1
0.249314550439633,0.048885932823412,0.951114067176588,0
0.20100217452964,0.146022916225776,0.853977083774224,1
0.275030727049258,0.0626719472745412,0.937328052725459,0
0.192587690271343,0.0168092632342715,0.983190736765728,1
0.220856575588541,0.147927562959156,0.852072437040844,0
0.163656991585516,0.0701393717689029,0.929860628231097,1
0.229932873215468,0.0366417752516855,0.963358224748315,0
0.222747470927484,0.183813526015056,0.816186473984944,1
0.223598373830008,0.030685975148895,0.969314024851105,0
0.244870946393117,0.0709556489403513,0.929044351059649,0
0.236929185969557,0.2100250929649,0.7899749070351,0
0.16715514796256,0.200320464371013,0.799679535628987,1
0.162049730547414,0.166792635365964,0.833207364634036,1
0.199205823957644,0.166520542975481,0.833479457024519,1
0.1840786612461,0.178885630498534,0.821114369501466,1
0.234943745863666,0.16479729116909,0.83520270883091,0
0.140115344615676,0.238776188892584,0.761223811107416,0
0.200434905927957,0.188953048946398,0.811046951053602,0
0.2089439349532,0.171176346101521,0.828823653898479,1
0.225772903469793,0.178280980741905,0.821719019258095,0
0.244965491160064,0.143090364906128,0.856909635093872,0
0.214616620970029,0.193276294706291,0.806723705293709,1
0.177365982792852,0.108443933851317,0.891556066148683,1
0.251489080079418,0.0530580161441485,0.946941983855851,0
0.176515079890328,0.118390422347855,0.881609577652145,1
0.193533137940815,0.237566889379327,0.762433110620673,0
0.201191264063534,0.197539075490522,0.802460924509478,1
0.178689609530112,0.124950872207274,0.875049127792726,0
0.246572752198166,0.0991323275992381,0.900867672400762,0
0.227569254041789,0.0384557245215709,0.961544275478429,0
0.160347924742366,0.0704416966472171,0.929558303352783,1
0.219343859317387,0.118541584787012,0.881458415212988,0
0.21792568781318,0.158569398675817,0.841430601324183,0
0.121206391226246,0.247362215436708,0.752637784563292,1
0.170558759572658,0.201922786226079,0.798077213773922,1
0.215278434338659,0.1904949058258,0.8095050941742,1
0.206013047177839,0.23529945279197,0.76470054720803,1
0.243925498723646,0.119478791909786,0.880521208090214,0
0.189845892029876,0.126885751428485,0.873114248571515,1
0.213576628533611,0.11149741512229,0.88850258487771,0
0.226623806372317,0.0924207153006621,0.907579284699338,0
0.179824146733478,0.189618163678689,0.810381836321311,1
0.230405597050203,0.206125102034646,0.793874897965353,1
0.208565755885412,0.194032106902077,0.805967893097923,1
0.225678358702846,0.136741542461529,0.863258457538471,0
0.189467712962088,0.200139069444025,0.799860930555976,1
0.234660111562825,0.173594945128035,0.826405054871965,0
0.143991680060509,0.249962209390211,0.750037790609789,1
0.197976741987331,0.216555310336488,0.783444689663512,1
0.174340550250544,0.12210901835112,0.87789098164888,1
0.266899877091803,0.189557698703026,0.810442301296974,0
0.214522076203082,0.0768207515796475,0.923179248420353,0
0.200151271627115,0.210357650331046,0.789642349668954,1
0.236078283067032,0.156241497112797,0.843758502887203,1
0.27994705493051,0.0763067992865133,0.923693200713487,0
0.216885695376761,0.188953048946398,0.811046951053602,1
0.160347924742366,0.0704416966472171,0.929558303352783,1
0.121206391226246,0.247362215436708,0.752637784563292,1
0.231918313321358,0.195090243976177,0.804909756023823,1
0.223787463363903,0.0831091090485836,0.916890890951416,0
0.207998487283729,0.187350727091332,0.812649272908668,1
0.182471400207998,0.133325271336578,0.866674728663422,0
0.163656991585516,0.214439036188288,0.785560963811712,1
0.132079039425168,0.19239955255918,0.80760044744082,1
0.175002363619174,0.221452973365178,0.778547026634822,1
0.2089439349532,0.182785621428787,0.817214378571213,1
0.227096530207053,0.0832300389999093,0.916769961000091,0
0.254230878320885,0.146778728421562,0.853221271578438,0
0.252623617282783,0.123862502645343,0.876137497354657,0
0.112319183133214,0.29519001118602,0.704809988813979,1
0.216318426775078,0.175348429422257,0.824651570577743,1
0.225489269168951,0.145569428908305,0.854430571091695,0
0.224922000567269,0.130302022553436,0.869697977446564,0
0.220762030821594,0.0382743295945823,0.961725670405418,0
0.215278434338659,0.1904949058258,0.8095050941742,1
0.22388200813085,0.146869425885056,0.853130574114944,1
0.193722227474709,0.151464764035432,0.848535235964567,1
0.216885695376761,0.188953048946398,0.811046951053602,1
0.226718351139264,0.219759954046618,0.780240045953381,0
0.190318615864612,0.227106448589654,0.772893551410346,1
0.230121962749362,0.106539287117937,0.893460712882063,0
0.163656991585516,0.214439036188288,0.785560963811712,1
0.199300368724591,0.0389696768147051,0.961030323185295,0
0.252529072515836,0.231490159325211,0.768509840674789,1
0.223692918596956,0.214015781358648,0.785984218641352,0
0.228703791245155,0.0938718747165704,0.90612812528343,0
0.162049730547414,0.166792635365964,0.833207364634036,1
0.215183889571712,0.155092662575203,0.844907337424797,0
0.209416658787936,0.0010883695619312,0.998911630438069,1
0.252812706816678,0.0996765123802038,0.900323487619796,0
0.22388200813085,0.0621882274692384,0.937811772530762,0
0.23948189467713,0.0708951839646884,0.929104816035312,0
0.223409284296114,0.160050790579557,0.839949209420443,0
0.158173395102581,0.23487619796233,0.76512380203767,1
0.216602061075919,0.104543942921063,0.895456057078937,0
0.194478585610286,0.157420564138223,0.842579435861777,0
0.247896378935426,0.0845300359766605,0.91546996402334,0
0.21792568781318,0.122622970644254,0.877377029355746,1
0.329204878509974,0.213925083895154,0.786074916104846,0
0.223409284296114,0.147292680714696,0.852707319285304,0
0.196274936182282,0.0618859025909242,0.938114097409076,0
0.190980429233242,0.0521812739970372,0.947818726002963,0
0.217736598279285,0.161864739849442,0.838135260150558,1
0.21924931455044,0.185143755479638,0.814856244520362,1
0.0795121490025527,0.525410406022311,0.474589593977688,1
0.233336484825565,0.0579859116606705,0.942014088339329,0
0.212158457029403,0.181546089427699,0.818453910572301,0
0.199300368724591,0.116818332980621,0.883181667019379,1
0.212536636097192,0.185687940260604,0.814312059739396,1
0.203838517538054,0.246576170753091,0.753423829246909,1
0.216318426775078,0.119509024397618,0.880490975602382,0
0.0,0.326934123409015,0.673065876590985,1
0.201096719296587,0.11192066995193,0.88807933004807,0
0.286943367684599,0.113553224294827,0.886446775705173,0
0.197125839084807,0.148713607642773,0.851286392357227,1
0.170842393873499,0.169634489222118,0.830365510777882,1
0.277016167155148,0.0785440033860386,0.921455996613961,0
0.226245627304529,0.148290352813133,0.851709647186867,0
0.234092842961142,0.109290443510596,0.890709556489404,0
0.162049730547414,0.166792635365964,0.833207364634036,1
0.269263496265482,0.0687184448408259,0.931281555159174,0
0.224732911033374,0.10596486984914,0.89403513015086,0
0.345088399357096,0.0416603682317018,0.958339631768298,0
0.1840786612461,0.178885630498534,0.821114369501466,1
0.194100406542498,0.190464673337969,0.809535326662031,1
0.20762030821594,0.112495087220727,0.887504912779273,0
0.248274558003214,0.0662696133264806,0.933730386673519,0
0.211023919826038,0.217432052483599,0.782567947516401,1
0.210551195991302,0.120990416301357,0.879009583698643,1
0.222936560461378,0.0477975632614808,0.952202436738519,0
0.198733100122908,0.14333222480878,0.856667775191221,1
0.237307365037345,0.184569338210841,0.815430661789159,0
0.18672591472062,0.154760105209058,0.845239894790942,1
0.201285808830481,0.110409045560359,0.889590954439641,0
0.191264063534083,0.232638993862805,0.767361006137195,1
0.230311052283256,0.0276627263657526,0.972337273634247,0
0.167438782263402,0.199685582126553,0.800314417873447,1
0.234376477261984,0.0696858844514315,0.930314115548568,0
0.189467712962088,0.18496236055265,0.81503763944735,1
0.222085657558854,0.0178674003083714,0.982132599691629,0
0.220194762219911,0.0584998639538047,0.941500136046195,0
0.271532570672213,0.130574114943919,0.869425885056081,0
0.222842015694431,0.0724370408440911,0.927562959155909,0
0.195896757114494,0.11382531668531,0.88617468331469,0
0.226623806372317,0.14206246031986,0.85793753968014,1
0.192398600737449,0.19941348973607,0.80058651026393,1
0.220478396520753,0.0616440426882728,0.938355957311727,0
0.196369480949229,0.13399038606887,0.86600961393113,1
0.218492956414862,0.126915983916316,0.873084016083683,0
0.239765528977971,0.163860084046316,0.836139915953684,0
0.197314928618701,0.151041509205793,0.848958490794207,1
0.222180202325801,0.0259697070471929,0.974030292952807,0
0.226340172071476,0.156483357015449,0.843516642984551,0
0.218682045948757,0.0234301780693533,0.976569821930647,0
0.230689231351045,0.108262538924328,0.891737461075672,0
0.19967854779238,0.175953079178886,0.824046920821114,1
0.204027607071949,0.090062581249811,0.909937418750189,0
0.220383851753805,0.139613628805514,0.860386371194486,1
0.320790394251678,0.185567010309278,0.814432989690722,0
0.212631180864139,0.135411312996947,0.864588687003054,0
0.222747470927484,0.183813526015056,0.816186473984944,1
0.187671362390092,0.101127671796112,0.898872328203888,1
0.201947622199111,0.192671644949663,0.807328355050337,1
0.242034603384703,0.103727665749615,0.896272334250385,0
0.225111090101163,0.19176467031472,0.80823532968528,1
0.220667486054647,0.185718172748435,0.814281827251565,1
0.240049163278813,0.14058106841612,0.85941893158388,0
0.208849390186253,0.206064637058984,0.793935362941017,1
0.10182471400208,0.1957855911963,0.8042144088037,1
0.22454382149948,0.0382440971067509,0.961755902893249,0
0.219722038385175,0.159325210871603,0.840674789128397,0
0.178689609530112,0.123409015327871,0.876590984672129,0
0.203838517538054,0.246576170753091,0.753423829246909,1
0.221140209889383,0.174471687275146,0.825528312724854,0
0.247045476032902,0.156453124527617,0.843546875472383,0
0.175002363619174,0.221452973365178,0.778547026634822,1
0.216223882008131,0.132055506847658,0.867944493152341,1
0.226718351139264,0.0112464854732896,0.98875351452671,0
0.210551195991302,0.116606705565801,0.883393294434199,0
0.178973243830954,0.271457508238353,0.728542491761647,1
0.181620497305474,0.16373915409499,0.83626084590501,1
0.210078472156566,0.199655349638722,0.800344650361278,1
0.232012858088305,0.0943858270097046,0.905614172990295,0
0.169235132835398,0.102639296187683,0.897360703812317,1
0.197314928618701,0.151041509205793,0.848958490794207,1
0.18672591472062,0.201801856274753,0.798198143725247,1
0.171315117708235,0.276869123560178,0.723130876439822,1
0.212347546563298,0.165553103364876,0.834446896635124,1
0.213860262834452,0.0363999153490341,0.963600084650966,0
0.201285808830481,0.145327569005653,0.854672430994347,0
0.20166398789827,0.0087674214711128,0.991232578528887,0
0.153067977687435,0.172687970493092,0.827312029506908,1
0.21792568781318,0.105450917556006,0.894549082443994,0
0.205351233809209,0.0894579314931826,0.910542068506818,0
0.233147395291671,0.153036853402666,0.846963146597334,0
0.215089344804765,0.179974000060465,0.820025999939535,1
0.205729412876997,0.175076337031774,0.824923662968226,1
0.210078472156566,0.199655349638722,0.800344650361278,1
0.192209511203555,0.108655561266137,0.891344438733863,1
0.178405975229271,0.236418054841733,0.763581945158267,1
0.204783965207526,0.175439126885751,0.824560873114249,1
0.20100217452964,0.217552982434925,0.782447017565076,1
0.218492956414862,0.213048341748042,0.786951658251958,0
0.162427909615203,0.244731988995374,0.755268011004626,1
0.21924931455044,0.0578952141971763,0.942104785802824,0
0.245816394062589,0.18411585089337,0.81588414910663,0
0.213009359931928,0.200925114127642,0.799074885872359,1
0.310012290819703,0.15140429905977,0.84859570094023,0
0.229365604613785,0.0784835384103758,0.921516461589624,0
0.228892880779049,0.0922393203736735,0.907760679626326,0
0.20497305474142,0.163255434289688,0.836744565710312,1
0.231918313321358,0.195090243976177,0.804909756023823,1
0.275219816583152,0.120688091423043,0.879311908576957,0
0.0842393873499102,0.321371345648033,0.678628654351967,1
0.154391604424695,0.122199715814614,0.877800284185386,1
0.209794837855725,0.189739093630015,0.810260906369985,1
0.211118464592985,0.147474075641685,0.852525924358316,1
0.218965680249598,0.112102064878919,0.887897935121081,0
0.233809208660301,0.1055416150195,0.8944583849805,0
0.197598562919542,0.16074613779968,0.83925386220032,0
0.233525574359459,0.104423012969737,0.895576987030263,0
0.187198638555356,0.177585633521783,0.822414366478217,0
0.215845702940342,0.147141518275539,0.852858481724461,1
0.220289306986858,0.154608942769901,0.8453910572301,0
0.205351233809209,0.0789370257278471,0.921062974272153,0
0.210740285525196,0.167518215073918,0.832481784926082,1
0.214900255270871,0.0937207122774133,0.906279287722587,0
0.213009359931928,0.200925114127642,0.799074885872359,1
0.211023919826038,0.217432052483599,0.782567947516401,1
0.233525574359459,0.184176315869033,0.815823684130967,0
0.22520563486811,0.202073948665236,0.797926051334764,0
0.207809397749835,0.162046134776431,0.837953865223569,1
0.217736598279285,0.161864739849442,0.838135260150558,1
0.178500519996218,0.190343743386643,0.809656256613357,1
0.198544010589014,0.185294917918796,0.814705082081205,1
0.254703602155621,0.0907276959821024,0.909272304017898,0
0.158173395102581,0.23487619796233,0.76512380203767,1
0.230405597050203,0.206125102034646,0.793874897965353,1
0.222463836626643,0.0730416906007195,0.926958309399281,0
0.22851470171126,0.104604407896726,0.895395592103274,0
0.198071286754278,0.126311334159688,0.873688665840312,1
0.204405786139737,0.0599510233697131,0.940048976630287,0
0.231445589486622,0.0864346827100402,0.91356531728996,0
0.204216696605843,0.114943918735073,0.885056081264927,1
0.16318426775078,0.153520573207969,0.846479426792031,1
0.16318426775078,0.153520573207969,0.846479426792031,1
0.206485771012574,0.169664721709949,0.83033527829005,0
0.112319183133214,0.29519001118602,0.704809988813979,1
0.191264063534083,0.232638993862805,0.767361006137195,1
0.216318426775078,0.175348429422257,0.824651570577743,1
0.288361539188806,0.150497324424827,0.849502675575173,0
0.220951120355488,0.0563835898056051,0.943616410194395,0
0.230405597050203,0.206125102034646,0.793874897965353,1
0.228798336012102,0.13335550382441,0.86664449617559,0
0.195991301881441,0.147232215739033,0.852767784260967,0
0.192398600737449,0.157934516431357,0.842065483568643,1
0.225016545334216,0.102729993651178,0.897270006348822,0
0.228609246478207,0.115881125857847,0.884118874142153,0
0.198071286754278,0.126311334159688,0.873688665840312,1
0.122340928429611,0.194787919097863,0.805212080902137,1
0.122340928429611,0.194787919097863,0.805212080902137,1
0.199205823957644,0.166520542975481,0.833479457024519,1
0.19967854779238,0.175953079178886,0.824046920821114,1
0.225678358702846,0.138071771926112,0.861928228073888,0
0.214427531436135,0.0751881972367506,0.924811802763249,0
0.230783776117992,0.0297185355382894,0.970281464461711,0
0.203554883237213,0.188590259092421,0.811409740907579,0
0.197787652453437,0.111406717658796,0.888593282341204,0
0.229932873215468,0.0668137981074463,0.933186201892554,0
0.212253001796351,0.167427517610424,0.832572482389576,1
0.220383851753805,0.103062551017323,0.896937448982677,0
0.252718162049731,0.0933579224234362,0.906642077576564,0
0.20100217452964,0.217552982434925,0.782447017565076,1
0.182187765907157,0.0477068657979865,0.952293134202014,0
0.178973243830954,0.271457508238353,0.728542491761647,1
0.0842393873499102,0.321371345648033,0.678628654351967,1
0.236361917367874,0.0840463161713577,0.915953683828642,0
0.158173395102581,0.214983220969254,0.785016779030746,1
0.228325612177366,0.144995011639508,0.855004988360492,0
0.162049730547414,0.166792635365964,0.833207364634036,1
0.307554126879077,0.0374580524231339,0.962541947576866,0
0.210645740758249,0.0338906188590259,0.966109381140974,0
0.177365982792852,0.108443933851317,0.891556066148683,1
0.167438782263402,0.199685582126553,0.800314417873447,1
0.121206391226246,0.247362215436708,0.752637784563292,1
0.21792568781318,0.119690419324606,0.880309580675394,0
0.173300557814125,0.338482933760619,0.661517066239381,1
0.232674671456935,0.0497626749705233,0.950237325029477,0
0.222936560461378,0.0556277776098195,0.944372222390181,0
0.215089344804765,0.13441364089851,0.865586359101491,1
0.222936560461378,0.0802974876802612,0.919702512319739,0
0.191264063534083,0.232638993862805,0.767361006137195,1
0.187198638555356,0.276113311364392,0.723886688635608,1
0.214994800037818,0.137739214559966,0.862260785440034,0
0.194951309445022,0.212443691991414,0.787556308008586,0
0.198733100122908,0.14333222480878,0.856667775191221,1
0.175002363619174,0.221452973365178,0.778547026634822,1
0.221423844190224,0.147292680714696,0.852707319285304,0
0.216602061075919,0.0803881851437555,0.919611814856245,1
0.218398411647915,0.0783928409468815,0.921607159053118,0
0.217736598279285,0.161864739849442,0.838135260150558,1
0.204783965207526,0.122864830546906,0.877135169453094,0
0.178405975229271,0.236418054841733,0.763581945158267,1
0.179824146733478,0.189618163678689,0.810381836321311,1
0.20100217452964,0.217552982434925,0.782447017565076,1
0.194762219911128,0.221725065755661,0.778274934244339,0
0.208471211118465,0.0743719200653022,0.925628079934698,0
0.218682045948757,0.153520573207969,0.846479426792031,0
0.216885695376761,0.188953048946398,0.811046951053602,1
0.230405597050203,0.0441091997460471,0.955890800253953,0
0.230311052283256,0.0605254406385101,0.93947455936149,0
0.231729223787463,0.110953230341325,0.889046769658675,0
0.202514890800794,0.228890165371708,0.771109834628292,1
0.237590999338187,0.134564803337667,0.865435196662333,0
0.2089439349532,0.182785621428787,0.817214378571213,1
0.197598562919542,0.155425219941349,0.844574780058651,1
0.313604991963695,0.068083562596366,0.931916437403634,0
0.210740285525196,0.0908788584212595,0.90912114157874,0
0.205823957643944,0.17689028630166,0.82310971369834,1
0.189656802495982,0.187592586993984,0.812407413006016,1
0.218303866880968,0.053239411071137,0.946760588928863,0
0.143991680060509,0.249962209390211,0.750037790609789,1
0.215656613406448,0.136560147534541,0.863439852465459,0
0.198071286754278,0.126311334159688,0.873688665840312,1
0.215089344804765,0.13441364089851,0.865586359101491,1
0.211023919826038,0.217432052483599,0.782567947516401,1
0.226623806372317,0.207485563987061,0.792514436012939,1
0.215845702940342,0.117816005079058,0.882183994920942,0
0.16914058806845,0.207576261450555,0.792423738549445,1
0.225111090101163,0.19176467031472,0.80823532968528,1
0.10182471400208,0.1957855911963,0.8042144088037,1
0.198071286754278,0.126311334159688,0.873688665840312,1
0.217831143046232,0.148925235057593,0.851074764942407,0
0.121206391226246,0.247362215436708,0.752637784563292,1
0.158173395102581,0.214983220969254,0.785016779030746,1
0.174435095017491,0.180427487377936,0.819572512622064,1
0.214711165736976,0.0953230341324788,0.904676965867521,0
0.19835492105512,0.0654533361550322,0.934546663844968,1
0.190318615864612,0.207273936572241,0.792726063427759,1
0.263779899782547,0.130302022553436,0.869697977446564,0
0.178500519996218,0.190343743386643,0.809656256613357,1
